Segment_ID;road_outer_left X;road_outer_left Y;road_outer_left Z;road_inner_left X;road_inner_left Y;road_inner_left Z;road_center X;road_center Y;road_center Z;road_inner_right X;road_inner_right Y;road_inner_right Z;road_outer_right X;road_outer_right Y;road_outer_right Z
937;-498.5773;-191.9305;1.5265;-499.996;-195.8393;1.429;-500.6596;-197.6653;1.3791;-501.3232;-199.4912;1.3292;-502.6504;-203.1431;1.2394
938;-491.8629;-194.3461;1.3085;-493.2755;-198.2643;1.2153;-493.9351;-200.0927;1.1653;-494.5947;-201.921;1.1152;-495.9139;-205.5777;1.0151
939;-485.1084;-196.7783;1.0988;-486.5119;-200.6936;1.0083;-487.1686;-202.5255;0.9538;-487.8254;-204.3573;0.8994;-489.139;-208.0211;0.7981
940;-478.3526;-199.2136;0.8752;-479.745;-203.1148;0.7812;-480.4001;-204.951;0.7357;-481.0551;-206.7871;0.6901;-482.3652;-210.4595;0.5813
941;-471.6401;-201.6275;0.6633;-473.0217;-205.5148;0.5651;-473.6763;-207.3559;0.519;-474.3308;-209.1969;0.4729;-475.64;-212.8789;0.364
942;-465.0754;-203.9947;0.4514;-466.4456;-207.8585;0.3499;-467.1011;-209.7049;0.3005;-467.7566;-211.5513;0.2511;-469.0677;-215.2441;0.1597
943;-458.4612;-206.381;0.2416;-459.8235;-210.2162;0.1451;-460.4808;-212.0685;0.1048;-461.1382;-213.9207;0.0645;-462.4529;-217.6251;-0.0455
944;-451.719;-208.8026;0.0205;-453.0698;-212.6205;-0.0835;-453.729;-214.4789;-0.1246;-454.3882;-216.3372;-0.1657;-455.7067;-220.054;-0.2839
945;-444.9324;-211.2397;-0.2048;-446.2819;-215.0368;-0.3079;-446.9431;-216.9013;-0.3578;-447.6043;-218.7659;-0.4077;-448.9281;-222.5189;-0.5076
946;-438.1735;-213.6643;-0.428;-439.5151;-217.4457;-0.5203;-440.1785;-219.3162;-0.5744;-440.8419;-221.1866;-0.6284;-442.1693;-224.9382;-0.7285
947;-431.4911;-216.0488;-0.6538;-432.8257;-219.8269;-0.7513;-433.4918;-221.703;-0.8002;-434.1579;-223.5791;-0.8491;-435.4901;-227.3312;-0.9469
948;-424.8434;-218.4462;-0.8745;-426.1816;-222.1935;-0.9709;-426.8507;-224.0745;-1.0191;-427.5198;-225.9554;-1.0674;-428.858;-229.7218;-1.1638
949;-418.176;-220.7984;-1.0899;-419.5199;-224.5679;-1.1789;-420.1919;-226.4528;-1.2249;-420.8638;-228.3376;-1.2709;-422.2078;-232.1073;-1.38
950;-411.4426;-223.1982;-1.2988;-412.7917;-226.9664;-1.3969;-413.4662;-228.854;-1.4384;-414.1407;-230.7417;-1.4798;-415.4898;-234.511;-1.5979
951;-404.672;-225.6139;-1.5212;-406.0258;-229.3781;-1.6228;-406.7023;-231.2679;-1.6731;-407.3789;-233.1577;-1.7234;-408.7318;-236.9433;-1.8196
952;-397.912;-228.004;-1.7378;-399.2685;-231.7862;-1.8404;-399.9468;-233.6775;-1.8861;-400.6251;-235.5688;-1.9319;-401.9818;-239.3518;-2.0345
953;-391.1551;-230.4088;-1.9542;-392.5143;-234.1929;-2.0613;-393.194;-236.0852;-2.1057;-393.8737;-237.9775;-2.1501;-395.2333;-241.7626;-2.2572
954;-384.4235;-232.8063;-2.1808;-385.7848;-236.5913;-2.2785;-386.4655;-238.4841;-2.3232;-387.1463;-240.3769;-2.368;-388.5063;-244.1831;-2.4757
955;-377.7083;-235.2002;-2.3978;-379.0709;-238.9852;-2.4968;-379.7524;-240.8781;-2.5441;-380.4338;-242.771;-2.5913;-381.797;-246.5574;-2.6848
956;-370.9839;-237.6099;-2.6149;-372.3488;-241.3838;-2.705;-373.0307;-243.2764;-2.7546;-373.7126;-245.169;-2.8042;-375.0767;-248.955;-2.9124
957;-364.276;-239.9963;-2.8341;-365.64;-243.7797;-2.9332;-366.3222;-245.6718;-2.9828;-367.0044;-247.564;-3.0324;-368.369;-251.3491;-3.1217
958;-357.62;-242.3767;-3.0507;-358.9843;-246.1591;-3.1498;-359.6666;-248.0508;-3.199;-360.3489;-249.9425;-3.2481;-361.7124;-253.7366;-3.3383
959;-350.9689;-244.7578;-3.2629;-352.333;-248.5395;-3.3512;-353.0153;-250.4308;-3.3962;-353.6975;-252.3221;-3.4413;-355.0605;-256.1164;-3.5596
960;-344.2782;-247.1555;-3.4844;-345.6414;-250.9369;-3.5744;-346.3232;-252.8282;-3.6285;-347.005;-254.7194;-3.6826;-348.369;-258.5029;-3.7728
961;-337.532;-249.575;-3.7051;-338.8937;-253.3567;-3.8042;-339.5747;-255.2481;-3.8538;-340.2558;-257.1395;-3.9034;-341.6182;-260.9233;-4.0027
962;-330.7782;-251.9976;-3.9251;-332.1376;-255.7801;-4.0244;-332.8174;-257.6718;-4.074;-333.4973;-259.5636;-4.1237;-334.855;-263.3602;-4.223
963;-324.0329;-254.4156;-4.1441;-325.389;-258.199;-4.2345;-326.0673;-260.0912;-4.2888;-326.7456;-261.9835;-4.343;-328.1025;-265.7691;-4.4435
964;-317.3655;-256.8034;-4.3615;-318.7182;-260.5854;-4.4522;-319.3943;-262.4782;-4.5067;-320.0705;-264.3711;-4.5611;-321.4261;-268.1457;-4.6619
965;-310.7262;-259.1534;-4.569;-312.0688;-262.9584;-4.6792;-312.7428;-264.852;-4.7293;-313.4168;-266.7455;-4.7794;-314.7651;-270.5337;-4.8796
966;-304.0497;-261.5491;-4.7961;-305.3939;-265.3366;-4.8966;-306.0662;-267.2308;-4.9446;-306.7384;-269.125;-4.9926;-308.0832;-272.9143;-5.0875
967;-297.3143;-263.9413;-5.0149;-298.6551;-267.7357;-5.111;-299.3264;-269.6304;-5.1584;-299.9978;-271.5251;-5.2059;-301.3409;-275.3154;-5.302
968;-290.5364;-266.384;-5.2291;-291.8874;-270.1443;-5.3139;-292.5585;-272.0394;-5.3641;-293.2297;-273.9344;-5.4142;-294.5724;-277.7256;-5.5201
969;-283.781;-268.7648;-5.4288;-285.1246;-272.5513;-5.5288;-285.7959;-274.4466;-5.5837;-286.4672;-276.3419;-5.6387;-287.8125;-280.1255;-5.734
970;-277.0309;-271.164;-5.674;-278.374;-274.9541;-5.7734;-279.0457;-276.8495;-5.8231;-279.7173;-278.7448;-5.8728;-281.0608;-282.5361;-5.9622
971;-270.2965;-273.5612;-5.8941;-271.6402;-277.3509;-5.9929;-272.3121;-279.246;-6.0423;-272.9841;-281.1411;-6.0918;-274.3317;-284.9212;-6.1806
972;-263.5726;-275.954;-6.1042;-264.9168;-279.7432;-6.2087;-265.589;-281.6379;-6.2598;-266.2612;-283.5326;-6.3109;-267.6056;-287.3225;-6.3906
973;-256.9935;-278.2917;-6.3198;-258.337;-282.0829;-6.4253;-259.0092;-283.9773;-6.4774;-259.6815;-285.8716;-6.5295;-261.0261;-289.6607;-6.6293
974;-250.4215;-280.6302;-6.5449;-251.7666;-284.4185;-6.6462;-252.4391;-286.3127;-6.6968;-253.1117;-288.2069;-6.7474;-254.4569;-291.9955;-6.8486
975;-248.2475;-281.4062;-6.6159;-249.5947;-285.1907;-6.7174;-250.2675;-287.085;-6.7681;-250.9403;-288.9792;-6.8188;-252.286;-292.7679;-6.9202
976;-243.7318;-283.017;-6.7633;-245.0833;-286.7935;-6.8651;-245.7567;-288.6879;-6.9161;-246.43;-290.5822;-6.967;-247.7768;-294.371;-7.0688
977;-236.8963;-285.4337;-6.9753;-238.2456;-289.2228;-7.0778;-238.9203;-291.1174;-7.1331;-239.595;-293.012;-7.1884;-240.9443;-296.8011;-7.2909
978;-230.0908;-287.8524;-7.2077;-231.4433;-291.6417;-7.3077;-232.1195;-293.5364;-7.3537;-232.7957;-295.4311;-7.3996;-234.1481;-299.2205;-7.5097
979;-227.389;-288.8152;-7.2955;-228.7428;-292.6044;-7.3957;-229.4197;-294.4991;-7.4434;-230.0966;-296.3937;-7.491;-231.4503;-300.183;-7.5933
980;-223.2998;-290.2723;-7.4285;-224.6556;-294.0614;-7.5289;-225.3335;-295.956;-7.5792;-226.0114;-297.8505;-7.6294;-227.3672;-301.6396;-7.7199
981;-216.6217;-292.6462;-7.6457;-217.9733;-296.4512;-7.7459;-218.653;-298.3452;-7.7961;-219.3326;-300.2393;-7.8463;-220.6918;-304.0273;-7.9366
982;-209.9377;-295.051;-7.8582;-211.2963;-298.8454;-7.953;-211.9774;-300.7388;-8.006;-212.6584;-302.6322;-8.059;-214.0205;-306.419;-8.1638
983;-203.2424;-297.462;-8.0802;-204.6063;-301.2479;-8.1807;-205.2882;-303.1408;-8.231;-205.9701;-305.0338;-8.2812;-207.3454;-308.7942;-8.3818
984;-196.4829;-299.8905;-8.2903;-197.847;-303.6762;-8.3999;-198.5291;-305.5691;-8.4506;-199.2112;-307.4619;-8.5014;-200.5754;-311.2476;-8.6019
985;-189.7251;-302.3189;-8.5154;-191.089;-306.1048;-8.6011;-191.7709;-307.9978;-8.6586;-192.4528;-309.8907;-8.7161;-193.8167;-313.6767;-8.8119
986;-183.0368;-304.7414;-8.7277;-184.4121;-308.5048;-8.8199;-185.094;-310.3979;-8.8644;-185.7759;-312.2909;-8.9089;-187.1397;-316.0769;-9.0193
987;-176.4791;-307.0961;-8.9526;-177.8534;-310.8629;-9.0526;-178.5356;-312.7559;-9.1024;-179.2177;-314.6489;-9.1522;-180.5816;-318.4357;-9.2424
988;-169.8586;-309.4644;-9.158;-171.2257;-313.2463;-9.2587;-171.9081;-315.1394;-9.3131;-172.5905;-317.0326;-9.3675;-173.958;-320.8137;-9.468
989;-163.0884;-311.895;-9.3888;-164.4534;-315.6819;-9.4793;-165.1359;-317.5754;-9.5315;-165.8184;-319.4689;-9.5837;-167.1789;-323.2645;-9.6788
990;-156.3357;-314.3229;-9.6054;-157.7006;-318.1105;-9.6995;-158.3831;-320.0042;-9.7521;-159.0656;-321.898;-9.8048;-160.4305;-325.6856;-9.9089
991;-149.6048;-316.7427;-9.8285;-150.9697;-320.5307;-9.919;-151.6522;-322.4247;-9.9734;-152.3347;-324.3186;-10.0278;-153.6996;-328.1066;-10.1284
992;-142.898;-319.1537;-10.0484;-144.2629;-322.9418;-10.148;-144.9453;-324.8358;-10.1977;-145.6278;-326.7299;-10.2475;-146.9927;-330.5179;-10.3471
993;-136.1916;-321.5644;-10.2573;-137.5565;-325.3524;-10.3615;-138.2389;-327.2464;-10.4034;-138.9213;-329.1404;-10.4453;-140.2861;-332.9284;-10.5504
994;-129.4852;-323.9748;-10.486;-130.8499;-327.7628;-10.5854;-131.5323;-329.6568;-10.635;-132.2146;-331.5508;-10.6847;-133.5793;-335.3389;-10.7841
995;-122.7788;-326.3849;-10.6945;-124.1433;-330.173;-10.7995;-124.8255;-332.067;-10.8443;-125.5078;-333.9611;-10.889;-126.8844;-337.7285;-10.9884
996;-116.0645;-328.8072;-10.9232;-117.4365;-332.583;-11.0218;-118.1186;-334.4771;-11.067;-118.8008;-336.3711;-11.1122;-120.1652;-340.1593;-11.2209
997;-109.3654;-331.2046;-11.1412;-110.7296;-334.9928;-11.2275;-111.4117;-336.8868;-11.2746;-112.0939;-338.7808;-11.3217;-113.4582;-342.569;-11.4361
998;-102.6585;-333.6143;-11.35;-104.0227;-337.4024;-11.4464;-104.7049;-339.2965;-11.5009;-105.387;-341.1905;-11.5554;-106.7378;-345.0005;-11.6407
999;-95.9515;-336.024;-11.5785;-97.3158;-339.812;-11.6786;-97.998;-341.7061;-11.7286;-98.6801;-343.6001;-11.7786;-100.0443;-347.3881;-11.8786
1000;-89.2446;-338.4336;-11.7932;-90.6088;-342.2218;-11.8842;-91.2909;-344.1159;-11.9387;-91.973;-346.0099;-11.9933;-93.3373;-349.798;-12.0942
1001;-82.5309;-340.8532;-12.0061;-83.9016;-344.6317;-12.1061;-84.5838;-346.5258;-12.156;-85.2659;-348.4199;-12.206;-86.6302;-352.2082;-12.2959
1002;-75.8298;-343.2541;-12.212;-77.1943;-347.0423;-12.3026;-77.8766;-348.9364;-12.3571;-78.5589;-350.8304;-12.4115;-79.9122;-354.6358;-12.5122
1003;-69.1221;-345.6652;-12.4079;-70.487;-349.4532;-12.4884;-71.1695;-351.3472;-12.5427;-71.8519;-353.2412;-12.5971;-73.2168;-357.0292;-12.7076
1004;-62.4251;-348.0733;-12.6049;-63.7903;-351.8609;-12.6908;-64.4729;-353.7548;-12.7423;-65.1555;-355.6486;-12.7938;-66.5207;-359.4362;-12.8998
1005;-55.9148;-350.406;-12.7705;-57.2712;-354.2054;-12.8736;-57.9538;-356.099;-12.9266;-58.6364;-357.9925;-12.9795;-60.0015;-361.7794;-13.0735
1006;-49.3969;-352.7605;-12.9491;-50.7616;-356.5468;-13.0395;-51.4439;-358.44;-13.094;-52.1263;-360.3332;-13.1484;-53.491;-364.1195;-13.249
1007;-42.7024;-355.1688;-13.0888;-44.0666;-358.9546;-13.1886;-44.7487;-360.8475;-13.2435;-45.4309;-362.7404;-13.2984;-46.8072;-366.5089;-13.4026
1008;-35.9725;-357.5894;-13.2448;-37.3363;-361.3748;-13.3447;-38.0182;-363.2675;-13.3925;-38.7001;-365.1602;-13.4403;-40.0639;-368.9456;-13.5346
1009;-29.1262;-360.0514;-13.3796;-30.4896;-363.8366;-13.4706;-31.1713;-365.7293;-13.5246;-31.853;-367.6219;-13.5787;-33.2164;-371.4071;-13.6605
1010;-22.317;-362.4997;-13.5003;-23.6801;-366.2848;-13.6015;-24.3616;-368.1774;-13.6509;-25.0432;-370.0699;-13.7004;-26.4062;-373.8551;-13.796
1011;-15.4762;-364.9593;-13.6323;-16.8389;-368.7443;-13.7268;-17.5203;-370.6368;-13.7796;-18.2017;-372.5293;-13.8324;-19.5645;-376.3144;-13.9369
1012;-8.6484;-367.4139;-13.7594;-10.0109;-371.1989;-13.8595;-10.6921;-373.0915;-13.9095;-11.3734;-374.984;-13.9596;-12.7358;-378.769;-14.0596
1013;-1.8345;-369.8636;-13.8782;-3.1967;-373.6486;-13.9783;-3.8778;-375.5411;-14.0283;-4.559;-377.4336;-14.0783;-5.9212;-381.2186;-14.1684
1014;5.0348;-372.333;-13.9933;3.6728;-376.118;-14.0933;2.9918;-378.0105;-14.1434;2.3108;-379.9029;-14.1934;0.9487;-383.6879;-14.2934
1015;11.8251;-374.7741;-14.09;10.4633;-378.5589;-14.1991;9.7824;-380.4513;-14.2496;9.1014;-382.3438;-14.3001;7.7464;-386.1375;-14.4002
1016;18.5389;-377.1877;-14.1951;17.1771;-380.9723;-14.2941;16.4962;-382.8647;-14.3397;15.8154;-384.7569;-14.3852;14.4535;-388.5415;-14.4943
1017;25.2113;-379.5836;-14.2696;23.853;-383.372;-14.355;23.1721;-385.2641;-14.4079;22.4913;-387.1562;-14.4607;21.1295;-390.9404;-14.5743
1018;31.7305;-381.9306;-14.3284;30.3689;-385.7142;-14.434;29.6881;-387.606;-14.4863;29.0074;-389.4978;-14.5386;27.6364;-393.2697;-14.6287
1019;38.3256;-384.3026;-14.3927;36.9644;-388.0854;-14.4928;36.2838;-389.9768;-14.5429;35.6032;-391.8682;-14.593;34.242;-395.6511;-14.6832
1020;44.9319;-386.6784;-14.4326;43.5712;-390.4607;-14.5271;42.8908;-392.352;-14.5799;42.2105;-394.2431;-14.6327;40.8498;-398.0254;-14.7371
1021;51.6197;-389.0763;-14.4721;50.2655;-392.8662;-14.5718;49.5853;-394.7575;-14.6217;48.9051;-396.6489;-14.6716;47.5424;-400.429;-14.7713
1022;58.3146;-391.4809;-14.4883;56.9542;-395.2642;-14.5931;56.274;-397.1561;-14.645;55.5937;-399.048;-14.6969;54.2353;-402.8351;-14.7962
1023;64.917;-393.8436;-14.5159;63.5563;-397.6275;-14.6149;62.8758;-399.5201;-14.6644;62.1952;-401.4126;-14.7138;60.8338;-405.1985;-14.8128
1024;71.5446;-396.2079;-14.5166;70.1897;-399.9999;-14.6208;69.5089;-401.8932;-14.6723;68.8282;-403.7864;-14.7239;67.4662;-407.5741;-14.8226
1025;78.3278;-398.6325;-14.5313;76.9668;-402.419;-14.6257;76.286;-404.313;-14.6723;75.6052;-406.2071;-14.719;74.2494;-410.004;-14.8234
1026;85.1244;-401.0573;-14.5318;83.7636;-404.845;-14.6218;83.0829;-406.7398;-14.6759;82.4021;-408.6345;-14.73;81.0323;-412.4166;-14.8301
1027;91.8987;-403.4773;-14.5323;90.5379;-407.2658;-14.6318;89.8571;-409.1608;-14.6815;89.1764;-411.0559;-14.7313;87.8144;-414.8477;-14.8309
1028;98.6161;-405.8702;-14.5311;97.2619;-409.6666;-14.6309;96.581;-411.5616;-14.6808;95.9002;-413.4566;-14.7307;94.5381;-417.2479;-14.8306
1029;105.3366;-408.2767;-14.5297;103.9754;-412.0653;-14.6297;103.2946;-413.9601;-14.6798;102.6138;-415.8549;-14.7298;101.2519;-419.6454;-14.8299
1030;112.0462;-410.679;-14.5288;110.6863;-414.4676;-14.629;110.0063;-416.3623;-14.6791;109.3262;-418.257;-14.7292;107.9658;-422.0471;-14.8293
1031;118.7542;-413.0789;-14.5086;117.3975;-416.8675;-14.6234;116.7191;-418.7622;-14.6711;116.0406;-420.657;-14.7188;114.6587;-424.4394;-14.8284
1032;125.4623;-415.4734;-14.5277;124.1102;-419.2623;-14.6186;123.4339;-421.1575;-14.6732;122.7577;-423.0527;-14.7278;121.4027;-426.843;-14.8187
1033;132.1709;-417.8661;-14.5246;130.8242;-421.6553;-14.6179;130.1505;-423.5509;-14.6662;129.4768;-425.4466;-14.7144;128.1284;-429.2404;-14.8079
1034;138.8816;-420.2562;-14.515;137.5401;-424.0465;-14.6139;136.869;-425.9425;-14.6643;136.1978;-427.8385;-14.7147;134.8546;-431.6334;-14.8282
1035;145.5799;-422.6391;-14.5289;144.242;-426.4305;-14.6153;143.5726;-428.3275;-14.667;142.9032;-430.2246;-14.7186;141.5692;-434.0262;-14.8252
1036;152.1702;-424.9839;-14.5304;150.8338;-428.7758;-14.6258;150.165;-430.6732;-14.673;149.4962;-432.5706;-14.7201;148.1582;-436.3668;-14.8257
1037;158.7525;-427.3247;-14.5209;157.4156;-431.1166;-14.6298;156.7469;-433.0134;-14.673;156.0781;-434.9102;-14.7162;154.7395;-438.7066;-14.8197
1038;165.4179;-429.6917;-14.521;164.0799;-433.4836;-14.63;163.4105;-435.3806;-14.6804;162.7411;-437.2776;-14.7308;161.4043;-441.0768;-14.8307
1039;172.2076;-432.1047;-14.5308;170.8683;-435.8974;-14.6308;170.1985;-437.7945;-14.6808;169.5285;-439.6915;-14.7309;168.1928;-443.4923;-14.8309
1040;179.0524;-434.5466;-14.5294;177.698;-438.3258;-14.6296;177.0278;-440.2229;-14.6796;176.3576;-442.12;-14.7297;175.0168;-445.9152;-14.8299
1041;185.8426;-436.9408;-14.525;184.5086;-440.7418;-14.6254;183.8381;-442.6389;-14.6734;183.1676;-444.536;-14.7213;181.8316;-448.3358;-14.8162
1042;192.6492;-439.3538;-14.5162;191.3064;-443.1463;-14.6169;190.6357;-445.0431;-14.6672;189.9649;-446.9399;-14.7176;188.6233;-450.7335;-14.8082
1043;199.4193;-441.738;-14.4816;198.0947;-445.5483;-14.5882;197.4235;-447.4447;-14.6438;196.7523;-449.3411;-14.6993;195.4026;-453.1266;-14.8048
1044;206.2009;-444.1519;-14.4673;204.857;-447.9442;-14.5608;204.1852;-449.8403;-14.6207;203.5132;-451.7364;-14.6806;202.1728;-455.5323;-14.774
1045;212.9619;-446.5511;-14.4273;211.6147;-450.3418;-14.5304;210.9417;-452.2378;-14.5889;210.2687;-454.1338;-14.6473;208.9228;-457.9258;-14.7548
1046;214.103;-446.9583;-14.4239;212.7525;-450.7463;-14.527;212.0793;-452.6422;-14.5839;211.406;-454.5382;-14.6408;210.0596;-458.3302;-14.7466
1047;219.7636;-448.9783;-14.4071;218.397;-452.7527;-14.51;217.7227;-454.6486;-14.5592;217.0484;-456.5445;-14.6084;215.6997;-460.3363;-14.7058
1048;226.5233;-451.3612;-14.344;225.1943;-455.1746;-14.4521;224.5185;-457.0705;-14.4965;223.8426;-458.9663;-14.5409;222.4908;-462.7578;-14.659
1049;233.2915;-453.7933;-14.286;231.9364;-457.5846;-14.3898;231.2588;-459.4803;-14.4417;230.5812;-461.3758;-14.4936;229.226;-465.1671;-14.5975
1050;240.0366;-456.219;-14.1994;238.6647;-459.9973;-14.2942;237.9854;-461.8927;-14.3508;237.3062;-463.7882;-14.4073;235.9477;-467.5793;-14.5021
1051;246.6998;-458.6048;-14.0962;245.3389;-462.3961;-14.2001;244.6584;-464.2918;-14.252;243.978;-466.1875;-14.3039;242.617;-469.9788;-14.4078
1052;253.3053;-460.9784;-13.9648;251.9439;-464.7713;-14.0785;251.2632;-466.6678;-14.1299;250.5824;-468.5643;-14.1813;249.2209;-472.3572;-14.2758
1053;259.8885;-463.344;-13.8251;258.5277;-467.1383;-13.9286;257.8473;-469.0354;-13.9831;257.1669;-470.9325;-14.0376;255.8061;-474.7267;-14.1363
1054;266.7136;-465.7967;-13.6773;265.3535;-469.5899;-13.7667;264.6733;-471.4865;-13.82;263.9932;-473.3832;-13.8732;262.6463;-477.1891;-13.9726
1055;273.6513;-468.2943;-13.5085;272.2833;-472.0777;-13.6108;271.6034;-473.9732;-13.662;270.9234;-475.8687;-13.7132;269.5636;-479.6597;-13.8052
1056;279.9306;-470.5462;-13.3481;278.5713;-474.3363;-13.4407;277.8916;-476.2312;-13.4939;277.2118;-478.1262;-13.5471;275.8524;-481.9162;-13.6341
1057;286.2169;-472.8054;-13.1869;284.8579;-476.5951;-13.2874;284.1784;-478.4899;-13.3377;283.4989;-480.3847;-13.388;282.1397;-484.1744;-13.4783
1058;293.1466;-475.2958;-13.0071;291.7875;-479.0846;-13.0968;291.1079;-480.979;-13.1508;290.4284;-482.8733;-13.2048;289.0693;-486.662;-13.3045
1059;300.0301;-477.7696;-12.8269;298.6711;-481.5578;-12.9156;297.9915;-483.4519;-12.9645;297.312;-485.346;-13.0134;295.9531;-489.1342;-13.1203
1060;306.7631;-480.1894;-12.6481;305.4044;-483.9779;-12.7459;304.725;-485.8721;-12.7949;304.0456;-487.7664;-12.8439;302.687;-491.5549;-12.9418
1061;313.4652;-482.5948;-12.4629;312.1125;-486.3892;-12.5562;311.4331;-488.2836;-12.6084;310.7537;-490.178;-12.6607;309.3949;-493.9669;-12.764
1062;320.1795;-485.0114;-12.287;318.8199;-488.8001;-12.3828;318.14;-490.6944;-12.4302;317.4602;-492.5888;-12.4775;316.1107;-496.3867;-12.5834
1063;326.8919;-487.4272;-12.109;325.5263;-491.2109;-12.2008;324.8463;-493.1053;-12.2558;324.1664;-494.9997;-12.3108;322.8061;-498.788;-12.4127
1064;333.5927;-489.8329;-11.9393;332.234;-493.6226;-12.0389;331.5547;-495.5175;-12.0883;330.8753;-497.4123;-12.1377;329.5168;-501.2021;-12.2282
1065;340.3443;-492.2621;-11.7593;338.9788;-496.0468;-11.8639;338.2998;-497.9426;-11.914;337.6209;-499.8384;-11.9641;336.2632;-503.6299;-12.0632
1066;347.2527;-494.7365;-11.6315;345.8933;-498.5303;-11.7157;345.2136;-500.4272;-11.7556;344.5339;-502.3241;-11.7955;343.1745;-506.1179;-11.874
1067;350.7105;-495.9766;-11.5663;349.3502;-499.7715;-11.6424;348.67;-501.6691;-11.6794;347.9897;-503.5666;-11.7164;346.6293;-507.3614;-11.7897
1068;354.1685;-497.2168;-11.501;352.807;-501.0128;-11.5692;352.1263;-502.9109;-11.6032;351.4455;-504.8089;-11.6373;350.084;-508.6049;-11.7054
1069;357.2726;-498.3323;-11.4517;355.9096;-502.1275;-11.5098;355.2289;-504.0258;-11.5388;354.5482;-505.924;-11.5679;353.1912;-509.7243;-11.6259
1070;360.3766;-499.4478;-11.4023;359.0121;-503.2421;-11.4504;358.3315;-505.1405;-11.4744;357.6509;-507.039;-11.4984;356.2984;-510.8438;-11.5465
1071;363.5321;-500.5815;-11.3613;362.1684;-504.3761;-11.3966;361.4873;-506.274;-11.4143;360.8062;-508.1718;-11.432;359.4485;-511.9715;-11.4673
1072;366.6875;-501.7154;-11.3203;365.3246;-505.51;-11.3429;364.6431;-507.4073;-11.3542;363.9616;-509.3046;-11.3655;362.5986;-513.0992;-11.3882
1073;370.1738;-502.9691;-11.2801;368.8087;-506.7613;-11.2878;368.1261;-508.6574;-11.2906;367.4435;-510.5534;-11.2934;366.0784;-514.3456;-11.2983
1074;373.66;-504.2229;-11.2398;372.2928;-508.0126;-11.2327;371.6092;-509.9074;-11.227;370.9255;-511.8023;-11.2212;369.5582;-515.592;-11.2085
1075;377.2019;-505.4969;-11.1973;375.8359;-509.2854;-11.1773;375.1529;-511.1798;-11.1651;374.4699;-513.0741;-11.153;373.104;-516.8625;-11.1309
1076;380.7437;-506.7708;-11.1549;379.3791;-510.5583;-11.1218;378.6968;-512.452;-11.1033;378.0145;-514.3457;-11.0848;376.6499;-518.1333;-11.0532
1077;382.6985;-507.474;-11.1444;381.3362;-511.2617;-11.0912;380.655;-513.1556;-11.0688;379.9737;-515.0496;-11.0464;378.6114;-518.8372;-11.0006
1078;384.6535;-508.1773;-11.1268;383.2931;-511.9651;-11.0681;382.6129;-513.859;-11.0418;381.9326;-515.7531;-11.0155;380.5724;-519.5406;-10.9683
1079;386.6085;-508.8805;-11.1081;385.2498;-512.6682;-11.0472;384.5704;-514.562;-11.0171;383.891;-516.4559;-10.987;382.5323;-520.2437;-10.9174
1080;388.564;-509.5836;-11.0892;387.2063;-513.371;-11.0216;386.5274;-515.2646;-10.9878;385.8486;-517.1582;-10.954;384.4909;-520.9456;-10.8858
1081;390.5198;-510.2865;-11.0705;389.1624;-514.0731;-10.9959;388.4836;-515.9663;-10.9585;387.8048;-517.8596;-10.9212;386.4474;-521.6462;-10.8466
1082;392.3991;-510.9593;-11.0524;391.0537;-514.7469;-10.9712;390.3811;-516.6407;-10.9307;389.7084;-518.5345;-10.8901;388.363;-522.3219;-10.809
1083;394.1253;-511.5716;-11.0353;392.8165;-515.3643;-10.9485;392.1621;-517.2605;-10.905;391.5078;-519.1569;-10.8616;390.1988;-522.9492;-10.7748
1084;395.6214;-512.0933;-11.0146;394.3863;-515.8971;-10.9282;393.7688;-517.7991;-10.8821;393.1512;-519.701;-10.8361;391.916;-523.5048;-10.7453
1085;396.8106;-512.494;-10.9958;395.6989;-516.3177;-10.911;395.1431;-518.2296;-10.8615;394.5873;-520.1415;-10.812;393.4783;-523.9542;-10.7216
1086;397.2948;-512.6396;-10.9908;396.2724;-516.4738;-10.9031;395.7612;-518.3907;-10.8523;395.25;-520.3079;-10.8014;394.2275;-524.1418;-10.7102
1087;397.7789;-512.7852;-10.9859;396.8458;-516.6298;-10.8953;396.3792;-518.552;-10.843;395.9127;-520.4742;-10.7908;394.9828;-524.3033;-10.6985
1088;398.1956;-512.8815;-10.9811;397.3821;-516.7332;-10.888;396.9753;-518.6589;-10.8351;396.5684;-520.5848;-10.7821;395.7547;-524.4364;-10.6863
1089;398.6123;-512.9778;-10.9763;397.9182;-516.8365;-10.8808;397.5711;-518.766;-10.8271;397.2241;-520.6956;-10.7735;396.5323;-524.5359;-10.6762
1090;399.0046;-513.0304;-10.9692;398.4629;-516.8893;-10.8738;398.1921;-518.8188;-10.8202;397.9212;-520.7483;-10.7666;397.3794;-524.6071;-10.6697
1091;399.3968;-513.083;-10.962;399.0075;-516.9421;-10.8667;398.8128;-518.8716;-10.8132;398.6182;-520.8011;-10.7598;398.2296;-524.6414;-10.6649
1092;399.8076;-513.0974;-10.9532;399.6064;-516.9459;-10.8589;399.5056;-518.8701;-10.8063;399.4049;-520.7943;-10.7537;399.2036;-524.6428;-10.6582
1093;400.2183;-513.1119;-10.9444;400.2049;-516.9497;-10.8511;400.1983;-518.8687;-10.7993;400.1917;-520.7876;-10.7476;400.1776;-524.6046;-10.6506
